"File","IMOnum","Name"
"SDN","9210359","S. KUZNETSOV"
"SDN","9250385","SIYANIE SEVERA"
"SDN","9240550","SMP ARKHANGELSK"
"SDN","9398046","SMP NOVODVINSK"
"SDN","9376440","SMP SEVERODVINSK"
"SDN","9179854","ADLER"
"SDN","8931748","TERIBERKA"
"SDN","9179842","ANGARA"
"SDN","9198226","ASCALON"
"SDN","9116632","POLAR ROCK"
"SDN","5825809","NORD PROJECT LLC TRANSPORT COMPANY"
"SDN","9079169","ENISEY"
"SDN","9255270","NP DIKSON"
"SDN","6246853","M LEASING LLC"
"SDN","6183435","MARINE TRANS SHIPPING LLC"
"SDN","9349291","ANASTASIIA"
"SDN","9082142","ASKAR-SARYDZHA"
"SDN","8700010","ETIM EMIN"
"SDN","9083330","GASRET ALIEV"
"SDN","9183831","NP DUDINKA"
"SDN","8711289","RZK CONSTANTA"
"SDN","9202053","SEVERNIY PROECT"
"SDN","7236141","TRITON"
"SDN","9083196","GENRIKH GASANOV"
"SDN","9210256","VIKTOR ZABELIN"
"SDN","9239458","SIBERIA"
"SDN","9086253","TAIBOLA"
"SDN","8606628","KOMPOZITOR GASANOV"
"SDN","8821797","TAIMYR"
"SDN","9014872","TAMBEY"
"SDN","9349289","LADY D"
"SDN","9081368","TERSKIY BEREG"
"SDN","8821802","TIKSY"
"SDN","9220641","LADY MARIIA"
"SDN","9081332","TURUKHAN"
"SDN","9161003","LADY R"
"SDN","9358010","MAIA-1"
"SDN","8700046","OLGA"
"SDN","9347059","UTRENNIY"
"SDN","9347061","SABETTA"
"SDN","9481922","PORT OLYA-1"
"SDN","9481881","PORT OLYA-2"
"SDN","8861058","RASUL GAMZATOV"
"SDN","8700060","SONA"
"SDN","8866591","VALENTIN EMIROV"
"SDN","9081291","TERIBERKA"
"SDN","9829394","FLYING FOX"
"SDN","1011551","GRACEFUL"
"SDN","1006960","OLYMPIA"
"SDN","3001731","IRONSTONE MARINE INVESTMENTS"
"SDN","6297782","JSC ARGUMENT"
"SDN","1011331","MADAME GU"
"SDN","5479491","TRUONG PHAT LOC SHIPPING TRADING JOINT STOCK COMPANY"
"SDN","9204805","SUMMER 5"
"SDN","9294795","BS BRAVO"
"SDN","6175917","EVERWIN SHIPMANAGEMENT PTE. LTD."
"SDN","1011202","NIRVANA"
"SDN","6153011","PIONEER SHIPMANAGEMENT PTE. LTD."
"SDN","6096873","WS SHIPPING CO. LTD."
"SDN","6128561","GOLDEN WARRIOR SHIPPING CO. LIMITED"
"SDN","9143506","GLORY HARVEST"
"SDN","6256316","VIRGO MARINE"
"SDN","9142150","GAS ALLURE"
"SDN","6133570","NEW EASTERN SHIPPING CO LTD"
"SDN","6207825","MONUMONT SHIP MANAGEMENT LIMITED"
"SDN","6235071","HARBOUR SHIP MANAGEMENT LIMITED"
"SDN","9282443","BUENO"
"SDN","9221657","BLUEFINS"
"SDN","9256016","B LUMINOSA"
"SDN","9255880","ZEPHYR I"
"SDN","9267132","BOCEANICA"
"SDN","9233208","RAIN DROP"
"SDN","9179701","NOLAN"
"SDN","9304667","ADISA"
"SDN","9194127","SAINT LIGHT"
"SDN","1011159","ANATTA"
"SDN","9486910","IRIS MAKRAN"
"SDN","4743313","IRIS DENA"
"SDN","5528362","GLOBAL MARINE SHIP MANAGEMENT CO. LTD."
"SDN","5532651","SHANGHAI XUANRUN SHIPPING COMPANY LIMITED"
"SDN","5186278","SWEDISH MANAGEMENT CO SA"
"SDN","6144804","GOLDEN LOTUS OIL GAS AND REAL ESTATE JOINT STOCK COMPANY"
"SDN","9052331","DOLPHIN"
"SDN","9249685","LAUREN"
"SDN","9122291","RISING HARRIER"
"SDN","9218301","GOLDEN BRIDGE"
"SDN","9175901","CATTLE FORCE"
"SDN","9224790","GOLDEN PHOENIX"
"SDN","9558517","HERCULES"
"SDN","9230098","JAMAICA"
"SDN","7621011","GLADIATOR"
"SDN","9445057","GOLDEN LIGHT 09"
"SDN","9250505","GAS CATHAR"
"SDN","9073672","RISING EAGLE"
"SDN","8744107","YONG XIANG 29"
"SDN","9105396","RISING FALCON"
"SDN","9203928","FOREVER RICH"
"SDN","9203930","YONG XIN"
"SDN","9349095","XUAN NING"
"SDN","9526693","LIANG SHENG"
"SDN","9773301","FULL STAR"
"SDN","9342786","AMIAS"
"SDN","9888792","POLA HARITA"
"SDN","9190107","POLA DUDINKA"
"SDN","9691785","POLA SEVASTIANA"
"SDN","9849423","POLA MAKARIA"
"SDN","9849435","POLA FILOFEIA"
"SDN","9849459","POLA SOFIA"
"SDN","9849461","POLA FEODOSIA"
"SDN","9849473","POLA FIVA"
"SDN","9851103","POLA ANATOLIA"
"SDN","9851115","POLA ANFISA"
"SDN","9851127","POLA GALI"
"SDN","9903877","POLA MIROPIA"
"SDN","9906544","ASTROL-1"
"SDN","9888807","POLA PELAGIA"
"SDN","9889198","ALEKSANDR SOKOLOV"
"SDN","9897690","POLA ANASTASIA"
"SDN","9897705","POLA MARIA"
"SDN","9903827","POLA YAROSLAVA"
"SDN","9903839","POLA VARVARA"
"SDN","9903841","POLA AGATA"
"SDN","9903853","POLA ALEXIA"
"SDN","9903865","POLA MARINA"
"SDN","8318130","BALTIYSK"
"SDN","9300348","AVRORA ALTAIR"
"SDN","9300350","AVRORA REGUL"
"SDN","9313589","AVRORA SIRIUS"
"SDN","9868807","NAVIS 6"
"SDN","9900514","PETROTRANS 5902"
"SDN","9921996","VLADIMIR LATYSHEV"
"SDN","9922110","VICTOR ANDRYUKHIN"
"SDN","9922122","LEONID PESTRIKOV"
"SDN","9922134","NIKOLAI LEONOV"
"SDN","9924340","ALPHA HELIOS"
"SDN","9924352","ALPHA HERMES"
"SDN","9945136","VYACHESLAV ARSHINOV"
"SDN","9945124","GENNADY EGOROV"
"SDN","9940186","ALEXANDR DEEV"
"SDN","9942392","NIKOLAY ANISHCHENKOV"
"SDN","9741724","ALARA"
"SDN","9759666","IPSALA"
"SDN","9780940","ULA"
"SDN","7423275","IVAN KIREEV"
"SDN","8909329","ALEKSEY MARYSHEV"
"SDN","8909331","GRIGORIY MIKHEYEV"
"SDN","9912696","YURI BABAEV"
"SDN","8315499","PAWELL"
"SDN","1142781","KAZAN SHIPPING INCORPORATED"
"SDN","9358034","SASCO ALDAN"
"SDN","9246140","SASCO AVACHA"
"SDN","9242986","SASCO ANGARA"
"SDN","9255402","SASCO ANIVA"
"SDN","9159921","PATRIA"
"SDN","9118355","ZEYA"
"SDN","9142588","KUNASHIR"
"SDN","9190286","PARAMUSHIR"
"SDN","8714657","SELENGA"
"SDN","9190274","SHANTAR"
"SDN","9179385","SIMUSHIR"
"SDN","8330516","SAKHALIN 8"
"SDN","8728543","SAKHALIN 9"
"SDN","8857667","SAKHALIN 10"
"SDN","9915105","KORYAK FSU"
"SDN","9915090","SAAM FSU"
"SDN","9258002","KAZAN"
"SDN","5463420","LUMBER MARINE SA"
"SDN","9421960","SCF PRIMORYE"
"SDN","4075276","PROGRESS SHIPPING COMPANY LIMITED"
"SDN","9256066","LIGOVSKY PROSPECT"
"SDN","4112088","GALLION NAVIGATION INCORPORATED"
"SDN","9306782","NS CENTURY"
"SDN","5206051","STERLING SHIPPING INCORPORATED"
"SDN","5724311","STREYMOY SHIPPING LIMITED"
"SDN","9299719","NS CHAMPION"
"SDN","9610810","VIKTOR BAKAEV"
"SDN","6356766","HS ATLANTICA LIMITED"
"SDN","9322839","HS ATLANTICA"
"SDN","5344160","IBEX SHIPPING INC"
"SDN","5766958","AZIA SHIPPING COMPANY"
"SDN","5053924","AZIA SHIPPING HOLDINGS LIMITED"
"SDN","8318740","CAPTAIN YAKUBOVICH"
"SDN","8517839","MARIA"
"SDN","8714695","ARKADIY CHERNYSHEV"
"SDN","9610808","ANATOLY KOLODKIN"
"SDN","9413559","NS ANTARCTIC"
"SDN","9339313","NS LION"
"SDN","9610793","GEORGY MASLOV"
"SDN","9341093","NS CONSUL"
"SDN","9411020","NS BURGAS"
"SDN","9341067","NS CAPTAIN"
"SDN","9312884","NS COLUMBUS"
"SDN","9249128","SAKHALIN ISLAND"
"SDN","9256054","NEVSKIY PROSPECT"
"SDN","9256078","LITEYNY PROSPECT"
"SDN","9270529","KRYMSK"
"SDN","6357849","COVART ENERGY LIMITED"
"SDN","9777670","SANAR 15"
"SDN","9312896","NS CREATION"
"SDN","9412359","NS BRAVO"
"SDN","6410134","CIELO MARITIME LTD"
"SDN","6197743","GLOBAL TECH MARINE SERVICES INC"
"SDN","9191711","MEHLE"
"SDN","9226011","SINCERE 02"
"SDN","9209300","MOLECULE"
"SDN","9257010","FORTUNE GALAXY"
"SDN","9327413","ARISTO"
"SDN","9259599","HAI II"
"SDN","9299745","HS ARGE"
"SDN","9381732","HS BURAQ"
"SDN","9410894","HS ESBERG"
"SDN","9410870","HS EVERETT"
"SDN","9249087","HS GLORY"
"SDN","9274446","HS STAR"
"SDN","9274616","LA PRIDE"
"SDN","9314818","MONA"
"SDN","9322267","NELLIS"
"SDN","9412995","OSPEROUS"
"SDN","9322827","PERIA"
"SDN","9301615","SARA II"
"SDN","9296585","SENSUS"
"SDN","9323338","UZE"
"SDN","6396404","OIL TANKERS SCF MGMT FZCO"
"SDN","9381744","HS LEGEND"
"SDN","6298746","AL ANCHOR SHIP MANAGEMENT FZE"
"SDN","9257503","PARINE"
"SDN","9229362","ROAD"
"SDN","9216559","BERENICE PRIDE"
"SDN","8400945","HARMONY"
"SDN","9309239","EURO VIKING"
"SDN","9281554","EURO FORTUNE"
"SDN","9417490","ARABIAN ENERGY"
"SDN","6053860","ALMANAC SHIP MANAGEMENT LLC"
"SDN","9162928","ASTRA"
"SDN","9263382","BALTIC HORIZON"
"SDN","9411288","NILE"
"SDN","9572111","YAMUNA"
"SDN","6233526","SEA ROUTE SHIP MANAGEMENT FZE"
"SDN","5305560","NS LEADER SHIPPING INCORPORATED"
"SDN","9339301","NS LEADER"
"SDN","6213660","VISHNU INC."
"SDN","9212759","OLYMPICS"
"SDN","9150365","ARTURA"
"SDN","6399602","CAP TEES SHIPPING CO. LIMITED"
"SDN","5709371","DALIR LTD"
"SDN","5252029","LADOGA SHIPPING COMPANY LIMITED LIABILITY COMPANY"
"SDN","6703769","ALIREZA 1"
"SDN","7612448","BALTIYSKIY-111"
"SDN","8858087","SKIF-V"
"SDN","8227238","AKADEMIK ALEKSANDR KARPINSKIY"
"SDN","8834691","PROFESSOR LOGACHEV"
"SDN","9187514","AKADEMIK PRIMAKOV"
"SDN","8408985","AKADEMIK LAZEREV"
"SDN","8409032","AKADEMIK NEMCHINOV"
"SDN","8504923","PROFESSOR RYABINKIN"
"SDN","8406573","BAVENIT"
"SDN","8826230","GELENDZHIK"
"SDN","8724482","YUZHMORGEOLOGIYA"
"SDN","6431603","KOHANA COMPANY LIMITED"
"SDN","6311331","IRIDESCENT CO LTD"
"SDN","9254082","KOHANA"
"SDN","6388435","RENEEZ SHIPPING LIMITED"
"SDN","9232450","RENEEZ"
"SDN","6428388","HONGKONG UNITOP GROUP LTD"
"SDN","9230907","MOONBAY"
"SDN","6270941","HASSALEH INTERNATIONAL COMPANY"
"SDN","9185530","DAWN II"
"SDN","9157765","ABYSS"
"SDN","6052641","MELODY SHIPMANAGEMENT PVT LTD"
"SDN","6450979","OCEANLINK MARITIME DMCC"
"SDN","9233753","HECATE"
"SDN","9281683","ANTHEA"
"SDN","9248497","BOREAS"
"SDN","9002491","CAPE GAS"
"SDN","9131101","CALYPSO GAS"
"SDN","9194139","MERAKI"
"SDN","9256468","ELSA"
"SDN","9258674","DEMETER"
"SDN","9259185","HEBE"
"SDN","9282522","BAXTER"
"SDN","9337389","GLAUCUS"
"SDN","9350422","OUREA"
"SDN","9397080","OCEANUS GAS"
"SDN","6249053","SEA ART SHIP MANAGEMENT OPC PRIVATE LIMITED"
"SDN","6381530","SAONE SHIPPING CORPORATION"
"SDN","9174660","LA PEARL"
"SDN","5993126","SAFE SEAS SHIP MANAGEMENT FZE"
"SDN","9240914","CHEM"
"SDN","9158161","DANCY DYNAMIC"
"SDN","9234616","K M A"
"SDN","9546722","CONRAD"
"SDN","9763837","AUDAX"
"SDN","9763849","PUGNAX"
"SDN","9228980","ARCTICA 1"
"SDN","9366110","MYS ZHELANIYA"
"SDN","9621601","VASILY LANOVOY"
"SDN","9830769","HUNTER STAR"
"SDN","9934498","NAN FENG ZHI XING"
"SDN","9243801","ARCTICA 2"
"SDN","9267297","BERING"
"SDN","9433286","MYS FLORA"
"SDN","9368340","MYS DEZHNEVA"
"SDN","9278600","BARENTS"
"SDN","8711306","ANDREY OSIPOV"
"SDN","9081370","MIKHAIL BRITNEV"
"SDN","9243825","MYS SHMIDTA"
"SDN","7741108","MANGAZEYA"
"SDN","6452873","LAINEY SHIPPING LIMITED"
"SDN","9220952","JANET"
"SDN","6447484","LOUIS MARINE SHIPHOLDING ENTERPRISES S.A."
"SDN","9230880","BELLA 1"
"SDN","9904687","SERGEI WITTE"
"SDN","9904546","ALEXEY KOSYGIN"
"SDN","9904675","PYOTR STOLYPIN"
"SDN","9904699","ZVEZDA 044"
"SDN","9918781","ZVEZDA 047"
"SDN","9918779","ZVEZDA 046"
"SDN","9904704","ZVEZDA 045"
"SDN","6355082","STELLAR WAVE MARINE L.L.C"
"SDN","9192260","OTARIA"
"SDN","6389977","BARCO SHIP MANAGEMENT INC"
"SDN","9215103","WANJI"
"SDN","9275995","OCEANIC II"
"SDN","9203772","TIREX"
"SDN","6253546","SEA KNOT SHIPPING INC."
"SDN","9237618","MIROVA DYNAMIC"
"SDN","6382422","ALPHA SHINE MARINE SERVICES L.L.C"
"SDN","9293143","KASPER"
